ID,Street,HouseNumber,Box,Floor,City,PostalCode,Region,District,Province,PropertyType,PropertySubType,Price,SaleType,ConstructionYear,BedroomCount,LivingArea,KitchenType,Furnished,Fireplace,Terrace,TerraceArea,Garden,GardenArea,Facades,SwimmingPool,Condition,EPCScore,Latitude,Longitude,PropertyUrl,Property url
10616437,,,,,Etterbeek,1040,BRUSSELS,Brussels,Brussels,HOUSE,HOUSE,2490000,residential_sale,2022.0,4,353.0,USA_HYPER_EQUIPPED,,0,1.0,20.0,1.0,693.0,2.0,0.0,AS_NEW,C,,,,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/10616437
10615250,,,,,Etterbeek,1040,BRUSSELS,Brussels,Brussels,HOUSE,HOUSE,2490000,residential_sale,2022.0,4,353.0,USA_HYPER_EQUIPPED,,0,1.0,20.0,1.0,693.0,2.0,0.0,AS_NEW,C,,,,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/10615250
11036828,Molenschaarde,1,,,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,HOUSE,HOUSE,3950000,residential_sale,2016.0,4,344.0,HYPER_EQUIPPED,,0,,,,500.0,3.0,,,B,51.3503957,3.2974301,,https://www.immoweb.be/en/classified/house/for-sale/knokke-zoute/8300/11036828
10880020,Niki De Saint Phallestraat,8,,,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,HOUSE,HOUSE,5295000,residential_sale,2020.0,6,404.0,HYPER_EQUIPPED,,0,,,,561.0,4.0,,,A,51.337082,3.2799732,,https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/10880020
11137681,,,,,Braine-l'Alleud,1420,WALLONIE,Nivelles,Walloon Brabant,HOUSE,VILLA,1245000,residential_sale,,5,300.0,HYPER_EQUIPPED,0.0,0,1.0,,,2053.0,4.0,1.0,GOOD,D,,,,https://www.immoweb.be/en/classified/villa/for-sale/braine-lalleud/1420/11137681
11152924,Parkstraat,60,,,Leuven,3000,FLANDERS,Leuven,Flemish Brabant,HOUSE,HOUSE,645000,residential_sale,,4,103.0,INSTALLED,,0,,,,108.0,,,,B,50.8729326,4.7022936,,https://www.immoweb.be/en/classified/house/for-sale/leuven/3000/11152924
11152923,Parkstraat,60,,,Leuven,3000,FLANDERS,Leuven,Flemish Brabant,HOUSE,HOUSE,645000,residential_sale,,4,103.0,INSTALLED,,0,,,,108.0,,,,B,50.8729326,4.7022936,,https://www.immoweb.be/en/classified/house/for-sale/leuven/3000/11152923
11154994,� l'Agimont,4,,,Hasti�re,5540,WALLONIE,Dinant,Namur,HOUSE,HOUSE,225000,residential_sale,1975.0,2,87.0,,0.0,0,,,1.0,761.0,4.0,0.0,,D,50.1947776,4.8158279,,https://www.immoweb.be/en/classified/house/for-sale/hastiere/5540/11154994
11154993,� l'Agimont,4,,,Hasti�re,5540,WALLONIE,Dinant,Namur,HOUSE,HOUSE,225000,residential_sale,1975.0,2,87.0,,0.0,0,,,1.0,761.0,4.0,0.0,,D,50.1947776,4.8158279,,https://www.immoweb.be/en/classified/house/for-sale/hastiere/5540/11154993
11063282,Jonkershovestraat,268,,,Houthulst,8650,FLANDERS,Diksmuide,West Flanders,HOUSE,HOUSE,278000,residential_sale,,4,182.0,SEMI_EQUIPPED,,0,,,,2165.0,,,TO_RENOVATE,F,50.9693682,2.9133753,,https://www.immoweb.be/en/classified/house/for-sale/houthulst/8650/11063282
11063281,Jonkershovestraat,268,,,Houthulst,8650,FLANDERS,Diksmuide,West Flanders,HOUSE,HOUSE,278000,residential_sale,,4,182.0,SEMI_EQUIPPED,,0,,,,2165.0,,,TO_RENOVATE,F,50.9693682,2.9133753,,https://www.immoweb.be/en/classified/house/for-sale/houthulst/8650/11063281
10873912,,,,,Westende,8434,FLANDERS,Oostend,West Flanders,HOUSE,HOUSE,465000,residential_sale,1977.0,4,236.0,HYPER_EQUIPPED,,0,,,,360.0,,,AS_NEW,B,,,,https://www.immoweb.be/en/classified/house/for-sale/westende/8434/10873912
10847520,,,,,Westende,8434,FLANDERS,Oostend,West Flanders,HOUSE,HOUSE,465000,residential_sale,1977.0,4,236.0,HYPER_EQUIPPED,,0,,,,360.0,,,AS_NEW,B,,,,https://www.immoweb.be/en/classified/house/for-sale/westende/8434/10847520
11132724,Nieuwbaan,191,,,Merchtem,1785,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,COUNTRY_COTTAGE,545000,residential_sale,,3,276.0,INSTALLED,,1,1.0,35.0,1.0,0.0,4.0,,AS_NEW,B,50.9884719,4.2142289,,https://www.immoweb.be/en/classified/country-cottage/for-sale/merchtem/1785/11132724
11084361,Beustereind,134,,,Forest,2430,FLANDERS,Turnhout,Antwerp,HOUSE,HOUSE,397660,residential_sale,2022.0,3,201.0,,,1,1.0,,1.0,505.0,3.0,,,,51.0858412,5.0467763,,https://www.immoweb.be/en/classified/house/for-sale/forest/2430/11084361
10522505,Oude Heirbaan,1C,,,OPPUURS,2890,FLANDERS,Mechelen,Antwerp,HOUSE,HOUSE,534000,residential_sale,2023.0,3,242.0,INSTALLED,,1,1.0,,1.0,476.0,3.0,,,,51.0466806,4.2347827,,https://www.immoweb.be/en/classified/house/for-sale/oppuurs/2890/10522505
10516872,Oude Heirbaan,1C,,,OPPUURS,2890,FLANDERS,Mechelen,Antwerp,HOUSE,HOUSE,534000,residential_sale,2023.0,3,242.0,INSTALLED,,1,1.0,,1.0,476.0,3.0,,,,51.0466806,4.2347827,,https://www.immoweb.be/en/classified/house/for-sale/oppuurs/2890/10516872
10883293,Terheydenlaan,1,,,HAACHT,3150,FLANDERS,Leuven,Flemish Brabant,HOUSE,HOUSE,595000,residential_sale,2023.0,4,216.0,INSTALLED,,0,1.0,,,310.0,3.0,,,,50.9637265,4.6103682,,https://www.immoweb.be/en/classified/house/for-sale/haacht/3150/10883293
10859820,Terheydenlaan,1,,,HAACHT,3150,FLANDERS,Leuven,Flemish Brabant,HOUSE,HOUSE,595000,residential_sale,2023.0,4,216.0,INSTALLED,,0,1.0,,,310.0,3.0,,,,50.9637265,4.6103682,,https://www.immoweb.be/en/classified/house/for-sale/haacht/3150/10859820
11158717,,,,,Oostduinkerke,8670,FLANDERS,Veurne,West Flanders,HOUSE,VILLA,682000,residential_sale,1973.0,3,,,,0,,,,566.0,,,GOOD,D,,,,https://www.immoweb.be/en/classified/villa/for-sale/oostduinkerke/8670/11158717
11098645,Nieuwbaan,191,,,Merchtem,1785,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,COUNTRY_COTTAGE,545000,residential_sale,,3,276.0,INSTALLED,,1,1.0,35.0,1.0,0.0,4.0,,AS_NEW,B,50.9884719,4.2142289,,https://www.immoweb.be/en/classified/country-cottage/for-sale/merchtem/1785/11098645
10985625,Beeldekensgatstraat,9,,,Tervuren,3080,FLANDERS,Leuven,Flemish Brabant,HOUSE,HOUSE,699000,residential_sale,2023.0,4,194.0,,0.0,0,1.0,,,412.0,3.0,0.0,GOOD,A+,50.8166977,4.5383324,,https://www.immoweb.be/en/classified/house/for-sale/tervuren/3080/10985625
11030672,La Houppe,48,,,Flobecq,7880,WALLONIE,Ath,Hainaut,HOUSE,MIXED_USE_BUILDING,490000,residential_sale,,4,201.0,,,0,,,,2972.0,4.0,,GOOD,F,50.767742,3.6990791,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/flobecq/7880/11030672
10905494,La Houppe,48,,,Flobecq,7880,WALLONIE,Ath,Hainaut,HOUSE,MIXED_USE_BUILDING,490000,residential_sale,,4,201.0,,,0,,,,2972.0,4.0,,GOOD,F,50.767742,3.6990791,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/flobecq/7880/10905494
10309624,Place,9,,,Silly,7830,WALLONIE,Soignies,Hainaut,HOUSE,HOUSE,499000,residential_sale,,5,330.0,,0.0,0,1.0,,1.0,1027.0,3.0,,GOOD,,50.643936,3.9435063,,https://www.immoweb.be/en/classified/house/for-sale/silly/7830/10309624
10309589,Place,9,,,Silly,7830,WALLONIE,Soignies,Hainaut,HOUSE,HOUSE,499000,residential_sale,,5,330.0,,0.0,0,1.0,,1.0,1027.0,3.0,,GOOD,,50.643936,3.9435063,,https://www.immoweb.be/en/classified/house/for-sale/silly/7830/10309589
10985625,Beeldekensgatstraat,9,,,Tervuren,3080,FLANDERS,Leuven,Flemish Brabant,HOUSE,HOUSE,699000,residential_sale,2023.0,4,194.0,,0.0,0,1.0,,,412.0,3.0,0.0,GOOD,A+,50.8166977,4.5383324,,https://www.immoweb.be/en/classified/house/for-sale/tervuren/3080/10985625
10997717,Steenweg op Aalst,65,,,Hofstade,9308,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,469000,residential_sale,2007.0,3,181.0,INSTALLED,,1,,,1.0,365.0,3.0,,GOOD,B,50.9566529,4.0343913,,https://www.immoweb.be/en/classified/house/for-sale/hofstade/9308/10997717
11054211,,,,,LA LOUVI�RE,7100,WALLONIE,Soignies,Hainaut,HOUSE,HOUSE,99000,residential_sale,,2,79.0,NOT_INSTALLED,,1,1.0,45.0,1.0,135.0,3.0,,TO_RENOVATE,G,,,,https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7100/11054211
11101177,Chauss�e d'Asse,131,A,,Enghien,7850,WALLONIE,Soignies,Hainaut,HOUSE,HOUSE,420000,residential_sale,,3,184.0,INSTALLED,0.0,0,1.0,24.0,1.0,519.0,3.0,,,A,50.6995465,4.0541307,,https://www.immoweb.be/en/classified/house/for-sale/enghien/7850/11101177
10646011,Chauss�e d'Asse,131,A,,Enghien,7850,WALLONIE,Soignies,Hainaut,HOUSE,HOUSE,420000,residential_sale,,3,184.0,INSTALLED,0.0,0,1.0,24.0,1.0,519.0,3.0,,,A,50.6995465,4.0541307,,https://www.immoweb.be/en/classified/house/for-sale/enghien/7850/10646011
11054211,,,,,LA LOUVI�RE,7100,WALLONIE,Soignies,Hainaut,HOUSE,HOUSE,99000,residential_sale,,2,79.0,NOT_INSTALLED,,1,1.0,45.0,1.0,135.0,3.0,,TO_RENOVATE,G,,,,https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7100/11054211
10787443,Roger Vansteenbruggestraat,10,,,Waregem,8790,FLANDERS,Kortrijk,West Flanders,HOUSE,HOUSE,299000,residential_sale,1948.0,3,171.0,INSTALLED,,0,,,,841.0,,,,F,50.8972802,3.4179725,,https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/10787443
10787444,Roger Vansteenbruggestraat,10,,,Waregem,8790,FLANDERS,Kortrijk,West Flanders,HOUSE,HOUSE,299000,residential_sale,1948.0,3,171.0,INSTALLED,,0,,,,841.0,,,,F,50.8972802,3.4179725,,https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/10787444
11122339,Ninoofsesteenweg,53,,,Lennik,1750,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,MIXED_USE_BUILDING,329000,residential_sale,,2,385.0,,,0,,,,217.0,2.0,,,D,50.8352568,4.1487806,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/lennik/1750/11122339
11105757,Ninoofsesteenweg,53,,,Lennik,1750,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,MIXED_USE_BUILDING,329000,residential_sale,,2,385.0,,,0,,,,217.0,2.0,,,D,50.8352568,4.1487806,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/lennik/1750/11105757
11060201,Boulevard Lambermont,132,,,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,HOUSE,APARTMENT_BLOCK,745000,residential_sale,1911.0,4,380.0,,0.0,0,1.0,14.0,1.0,190.0,2.0,0.0,GOOD,F,50.8723109,4.3807566,,https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/11060201
10940726,Wagenstraat,6,,,Bilzen,3740,FLANDERS,Tongeren,Limburg,HOUSE,VILLA,799500,residential_sale,2002.0,5,422.0,,,0,,,,2457.0,4.0,1.0,GOOD,B,50.8680801,5.4979396,,https://www.immoweb.be/en/classified/villa/for-sale/bilzen/3740/10940726
10969935,Wagenstraat,6,,,Bilzen,3740,FLANDERS,Tongeren,Limburg,HOUSE,VILLA,799500,residential_sale,2002.0,5,422.0,,,0,,,,2457.0,4.0,1.0,GOOD,B,50.8680801,5.4979396,,https://www.immoweb.be/en/classified/villa/for-sale/bilzen/3740/10969935
11021824,Boeregemstraat,12,,,Kruisem,9750,FLANDERS,Oudenaarde,East Flanders,HOUSE,VILLA,1175000,residential_sale,1927.0,5,430.0,,,0,,,,3145.0,4.0,,GOOD,D,50.9216837,3.587335,,https://www.immoweb.be/en/classified/villa/for-sale/kruisem/9750/11021824
11137518,Gemeentestraat,15,D,,Geraardsbergen,9500,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,385000,residential_sale,2021.0,3,161.0,INSTALLED,,0,,,,315.0,3.0,,GOOD,A,50.7704207,3.8660642,,https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/11137518
11051887,Kluisdreef,7,,,Aalst,9300,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,565000,residential_sale,1990.0,4,254.0,INSTALLED,,1,1.0,25.0,1.0,841.0,,,GOOD,D,50.9302526,4.06503,,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/11051887
11020802,Kortenbosdries,22,a,,Aalst,9310,FLANDERS,Aalst,East Flanders,HOUSE,EXCEPTIONAL_PROPERTY,1430000,residential_sale,2010.0,3,310.0,HYPER_EQUIPPED,0.0,0,1.0,,,4289.0,4.0,1.0,AS_NEW,C,50.9540619,4.1012642,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/aalst/9310/11020802
11131900,Kluisdreef,7,,,Aalst,9300,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,565000,residential_sale,1990.0,4,254.0,INSTALLED,,1,1.0,25.0,1.0,841.0,,,GOOD,D,50.9302526,4.06503,,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/11131900
11089149,Rue Trieu Jean Sart,28,B,,Blaugies,7370,WALLONIE,Mons,Hainaut,HOUSE,VILLA,590000,residential_sale,2007.0,6,442.0,,,0,1.0,20.0,1.0,1406.0,4.0,,AS_NEW,D,50.3637538,3.8202703,,https://www.immoweb.be/en/classified/villa/for-sale/blaugies/7370/11089149
11086704,Rue Trieu Jean Sart,28,B,,Blaugies,7370,WALLONIE,Mons,Hainaut,HOUSE,VILLA,590000,residential_sale,2007.0,6,442.0,,,0,1.0,20.0,1.0,1406.0,4.0,,AS_NEW,D,50.3637538,3.8202703,,https://www.immoweb.be/en/classified/villa/for-sale/blaugies/7370/11086704
11100403,,,,,Nieuwpoort,8620,FLANDERS,Veurne,West Flanders,HOUSE,VILLA,1695000,residential_sale,1965.0,3,174.0,,,0,,,,766.0,,,AS_NEW,B,,,,https://www.immoweb.be/en/classified/villa/for-sale/nieuwpoort/8620/11100403
11053237,,,,,Nieuwpoort,8620,FLANDERS,Veurne,West Flanders,HOUSE,VILLA,1695000,residential_sale,1965.0,3,174.0,,,0,,,,766.0,,,AS_NEW,B,,,,https://www.immoweb.be/en/classified/villa/for-sale/nieuwpoort/8620/11053237
11089663,Rue du Coirbois,5,,,Rochefort,5580,WALLONIE,Dinant,Namur,HOUSE,HOUSE,569000,residential_sale,,4,195.0,INSTALLED,0.0,0,1.0,311.0,1.0,1115.0,4.0,1.0,GOOD,B,50.1627281,5.2299203,,https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/11089663
10811495,Rue du Coirbois,5,,,Rochefort,5580,WALLONIE,Dinant,Namur,HOUSE,HOUSE,569000,residential_sale,,4,195.0,INSTALLED,0.0,0,1.0,311.0,1.0,1115.0,4.0,1.0,GOOD,B,50.1627281,5.2299203,,https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/10811495
11148339,,,,,Oostduinkerke,8670,FLANDERS,Veurne,West Flanders,HOUSE,VILLA,682000,residential_sale,1973.0,3,,,,0,,,,566.0,,,GOOD,D,,,,https://www.immoweb.be/en/classified/villa/for-sale/oostduinkerke/8670/11148339
11030034,Rue de la Villa,5,,,Villers-le-Bouillet,4530,WALLONIE,Huy,Li�ge,HOUSE,HOUSE,429000,residential_sale,,5,195.0,INSTALLED,,1,1.0,70.0,1.0,1297.0,,1.0,,D,50.5596975,5.2651455,,https://www.immoweb.be/en/classified/house/for-sale/villers-le-bouillet/4530/11030034
10933426,Rue de la Villa,5,,,Villers-le-Bouillet,4530,WALLONIE,Huy,Li�ge,HOUSE,HOUSE,429000,residential_sale,,5,195.0,INSTALLED,,1,1.0,70.0,1.0,1297.0,,1.0,,D,50.5596975,5.2651455,,https://www.immoweb.be/en/classified/house/for-sale/villers-le-bouillet/4530/10933426
11064800,Meerlaarstraat,135,,,Forest,2430,FLANDERS,Turnhout,Antwerp,HOUSE,HOUSE,380600,residential_sale,2022.0,3,209.0,INSTALLED,,1,,,1.0,0.0,3.0,,,,51.0866558,5.072334,,https://www.immoweb.be/en/classified/house/for-sale/forest/2430/11064800
11146427,Langestraat,143,,,Drogenbos,1620,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,HOUSE,549000,residential_sale,,3,188.0,USA_HYPER_EQUIPPED,0.0,0,1.0,,,180.0,2.0,,AS_NEW,B,50.7941276,4.3165177,,https://www.immoweb.be/en/classified/house/for-sale/drogenbos/1620/11146427
11103128,Nieuwstraat,47,,,Ninove,9400,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,249000,residential_sale,,2,169.0,INSTALLED,,0,,,,0.0,2.0,,TO_RENOVATE,F,50.8254524,4.043086,,https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/11103128
10979538,Rue Wislet,4,,,Lanaye,4600,WALLONIE,Li�ge,Li�ge,HOUSE,HOUSE,250000,residential_sale,2023.0,3,150.0,,,0,1.0,,1.0,475.0,3.0,0.0,,B,50.7802027,5.6946948,,https://www.immoweb.be/en/classified/house/for-sale/lanaye/4600/10979538
10968435,Rue Wislet,4,,,Lanaye,4600,WALLONIE,Li�ge,Li�ge,HOUSE,HOUSE,250000,residential_sale,2023.0,3,150.0,,,0,1.0,,1.0,475.0,3.0,0.0,,B,50.7802027,5.6946948,,https://www.immoweb.be/en/classified/house/for-sale/lanaye/4600/10968435
11084656,Rue Jules Ansiau,216,1,,Baisieux,7380,WALLONIE,Mons,Hainaut,HOUSE,VILLA,295000,residential_sale,,4,323.0,,0.0,0,1.0,38.0,1.0,1507.0,4.0,,AS_NEW,C,50.3872505,3.6954721,,https://www.immoweb.be/en/classified/villa/for-sale/baisieux/7380/11084656
11083677,Rue Jules Ansiau,216,1,,Baisieux,7380,WALLONIE,Mons,Hainaut,HOUSE,VILLA,295000,residential_sale,,4,323.0,,0.0,0,1.0,38.0,1.0,1507.0,4.0,,AS_NEW,C,50.3872505,3.6954721,,https://www.immoweb.be/en/classified/villa/for-sale/baisieux/7380/11083677
10926420,Palmendreef,2,,,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,HOUSE,VILLA,3950000,residential_sale,2018.0,5,392.0,,,0,,,,930.0,,,GOOD,A,51.3222599,3.3100406,,https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist/8300/10926420
10763837,Palmendreef,2,,,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,HOUSE,VILLA,3950000,residential_sale,2018.0,5,392.0,,,0,,,,930.0,,,GOOD,A,51.3222599,3.3100406,,https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist/8300/10763837
11105119,Bauwensplein,5,,,Aalst,9300,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,349000,residential_sale,2021.0,2,108.0,INSTALLED,,1,1.0,7.0,1.0,0.0,3.0,,,,50.9428631,4.0368301,,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/11105119
11105118,Bauwensplein,5,,,Aalst,9300,FLANDERS,Aalst,East Flanders,HOUSE,HOUSE,349000,residential_sale,2021.0,2,108.0,INSTALLED,,1,1.0,7.0,1.0,0.0,3.0,,,,50.9428631,4.0368301,,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/11105118
11139705,Rue de Ny,56,,,Hotton,6990,WALLONIE,Marche-en-Famenne,Luxembourg,HOUSE,HOUSE,399000,residential_sale,2010.0,5,262.0,INSTALLED,0.0,0,1.0,42.0,1.0,902.0,4.0,0.0,,B,50.2819666,5.4485119,,https://www.immoweb.be/en/classified/house/for-sale/hotton/6990/11139705
11139704,Rue de Ny,56,,,Hotton,6990,WALLONIE,Marche-en-Famenne,Luxembourg,HOUSE,HOUSE,399000,residential_sale,2010.0,5,262.0,INSTALLED,0.0,0,1.0,42.0,1.0,902.0,4.0,0.0,,B,50.2819666,5.4485119,,https://www.immoweb.be/en/classified/house/for-sale/hotton/6990/11139704
11139921,,,,,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,HOUSE,HOUSE,3285000,residential_sale,2017.0,4,438.0,HYPER_EQUIPPED,,0,,,,880.0,4.0,,,A,,,,https://www.immoweb.be/en/classified/house/for-sale/knokke-zoute/8300/11139921
11092839,Gundlichstraat,11,,,Gent,9032,FLANDERS,Gent,East Flanders,HOUSE,HOUSE,399000,residential_sale,1966.0,3,175.0,,,0,,,1.0,285.0,3.0,,GOOD,F,51.0867739,3.712519,,https://www.immoweb.be/en/classified/house/for-sale/gent/9032/11092839
10591942,Vlasmarkt,27,,,Dendermonde,9200,FLANDERS,Dendermonde,East Flanders,HOUSE,HOUSE,399000,residential_sale,,1,77.0,INSTALLED,,1,,,,0.0,2.0,,JUST_RENOVATED,,51.0294924,4.0990502,,https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/10591942
10957798,,,,,Nieuwpoort,8620,FLANDERS,Veurne,West Flanders,HOUSE,HOUSE,645000,residential_sale,1974.0,4,212.0,INSTALLED,,0,1.0,22.0,,336.0,,,,C,,,,https://www.immoweb.be/en/classified/house/for-sale/nieuwpoort/8620/10957798
10908469,,,,,Nieuwpoort,8620,FLANDERS,Veurne,West Flanders,HOUSE,HOUSE,645000,residential_sale,1974.0,4,212.0,INSTALLED,,0,1.0,22.0,,336.0,,,,C,,,,https://www.immoweb.be/en/classified/house/for-sale/nieuwpoort/8620/10908469
10866292,Oude Vijvestraat,33,,,Waregem,8790,FLANDERS,Kortrijk,West Flanders,HOUSE,HOUSE,275000,residential_sale,,3,125.0,SEMI_EQUIPPED,,1,,,,234.0,3.0,,,,50.8928287,3.4278281,,https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/10866292
10989941,Oude Vijvestraat,33,,,Waregem,8790,FLANDERS,Kortrijk,West Flanders,HOUSE,HOUSE,275000,residential_sale,,3,125.0,SEMI_EQUIPPED,,1,,,,234.0,3.0,,,,50.8928287,3.4278281,,https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/10989941
11092839,Gundlichstraat,11,,,Gent,9032,FLANDERS,Gent,East Flanders,HOUSE,HOUSE,399000,residential_sale,1966.0,3,175.0,,,0,,,1.0,285.0,3.0,,GOOD,F,51.0867739,3.712519,,https://www.immoweb.be/en/classified/house/for-sale/gent/9032/11092839
10591942,Vlasmarkt,27,,,Dendermonde,9200,FLANDERS,Dendermonde,East Flanders,HOUSE,HOUSE,399000,residential_sale,,1,77.0,INSTALLED,,1,,,,0.0,2.0,,JUST_RENOVATED,,51.0294924,4.0990502,,https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/10591942
11144485,Dokter Delbekestraat,19,,,Roeselare,8800,FLANDERS,Roeselare,West Flanders,HOUSE,HOUSE,299000,residential_sale,1970.0,3,175.0,,,0,1.0,,,122.0,4.0,,GOOD,B,50.9394175,3.1226901,,https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/11144485
11081398,Dokter Delbekestraat,19,,,Roeselare,8800,FLANDERS,Roeselare,West Flanders,HOUSE,HOUSE,299000,residential_sale,1970.0,3,175.0,,,0,1.0,,,122.0,4.0,,GOOD,B,50.9394175,3.1226901,,https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/11081398
11143858,Langestraat,143,,,Drogenbos,1620,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,HOUSE,549000,residential_sale,,3,188.0,USA_HYPER_EQUIPPED,0.0,0,1.0,,,180.0,2.0,,AS_NEW,B,50.7941276,4.3165177,,https://www.immoweb.be/en/classified/house/for-sale/drogenbos/1620/11143858
11129803,Rue Louis Baudour,4,,,Honnelles Angre,7387,WALLONIE,Mons,Hainaut,HOUSE,HOUSE,175000,residential_sale,1960.0,3,126.0,USA_INSTALLED,0.0,0,1.0,20.0,1.0,280.0,4.0,0.0,JUST_RENOVATED,,50.3662877,3.6989237,,https://www.immoweb.be/en/classified/house/for-sale/honnelles-angre/7387/11129803
10978742,Vlierweg,2,,,Sint-Idesbald,8670,FLANDERS,Veurne,West Flanders,HOUSE,VILLA,990000,residential_sale,1953.0,4,,INSTALLED,,0,,,,672.0,,,GOOD,B,51.1105765,2.6255028,,https://www.immoweb.be/en/classified/villa/for-sale/sint-idesbald/8670/10978742
10977391,Vlierweg,2,,,Sint-Idesbald,8670,FLANDERS,Veurne,West Flanders,HOUSE,VILLA,990000,residential_sale,1953.0,4,,INSTALLED,,0,,,,672.0,,,GOOD,B,51.1105765,2.6255028,,https://www.immoweb.be/en/classified/villa/for-sale/sint-idesbald/8670/10977391
10738831,Vlierweg,2,,,Sint-Idesbald,8670,FLANDERS,Veurne,West Flanders,HOUSE,VILLA,990000,residential_sale,1953.0,4,,INSTALLED,,0,,,,672.0,,,GOOD,B,51.1105765,2.6255028,,https://www.immoweb.be/en/classified/villa/for-sale/sint-idesbald/8670/10738831
10978743,Elzenlaan,26,,,Sint-Idesbald,8670,FLANDERS,Veurne,West Flanders,HOUSE,VILLA,1150000,residential_sale,1993.0,4,,,,0,,,,782.0,,,AS_NEW,B,51.1047044,2.6214743,,https://www.immoweb.be/en/classified/villa/for-sale/sint-idesbald/8670/10978743
10949046,Elzenlaan,26,,,Sint-Idesbald,8670,FLANDERS,Veurne,West Flanders,HOUSE,VILLA,1150000,residential_sale,1993.0,4,,,,0,,,,782.0,,,AS_NEW,B,51.1047044,2.6214743,,https://www.immoweb.be/en/classified/villa/for-sale/sint-idesbald/8670/10949046
10856908,Elzenlaan,26,,,Sint-Idesbald,8670,FLANDERS,Veurne,West Flanders,HOUSE,VILLA,1150000,residential_sale,1993.0,4,,,,0,,,,782.0,,,AS_NEW,B,51.1047044,2.6214743,,https://www.immoweb.be/en/classified/villa/for-sale/sint-idesbald/8670/10856908
10776971,Wayezstraat,90,,,Anderlecht,1070,BRUSSELS,Brussels,Brussels,HOUSE,MIXED_USE_BUILDING,1200000,residential_sale,1900.0,4,405.0,,,1,,,,190.0,,,,F,50.8356654,4.3125943,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/anderlecht/1070/10776971
10776970,Wayezstraat,90,,,Anderlecht,1070,BRUSSELS,Brussels,Brussels,HOUSE,MIXED_USE_BUILDING,1200000,residential_sale,1900.0,4,405.0,,,1,,,,190.0,,,,F,50.8356654,4.3125943,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/anderlecht/1070/10776970
11135380,Haringhoek,62,,,Nieuwpoort,8620,FLANDERS,Veurne,West Flanders,HOUSE,HOUSE,475000,residential_sale,1990.0,3,146.0,,,0,,,,647.0,,,,F,51.1398121,2.7336168,,https://www.immoweb.be/en/classified/house/for-sale/nieuwpoort/8620/11135380
11084451,Korspelsesteenweg,214,,,Beverlo,3581,FLANDERS,Hasselt,Limburg,HOUSE,HOUSE,255000,residential_sale,2023.0,3,200.0,,,0,,,,341.0,,,GOOD,,51.0886282,5.245854,,https://www.immoweb.be/en/classified/house/for-sale/beverlo/3581/11084451
